name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,car_age,km_per_year,price_per_km,brand,is_luxury,engine_category,mileage_category,is_first_owner,age_x_km,brand_avg_price
maruti swift dzire vdi,2013,395000,70000,diesel,individual,manual,second owner,23.4,1248.0,13,5000.0,5.642776531763832,maruti,0,medium,high,0,910000,387911.1913123845
hyundai grand i10 asta option,2014,375000,60000,petrol,individual,manual,first owner,18.9,1197.0,12,4615.384615384615,6.249895835069416,hyundai,0,medium,medium,1,720000,450973.4849921011
tata indica vista aqua 1.4 tdi,2009,120000,120000,diesel,individual,manual,first owner,17.0,1405.0,17,6666.666666666667,0.9999916667361105,tata,0,medium,medium,1,2040000,344393.97836166923
maruti ritz vdi,2011,290000,110000,diesel,individual,manual,second owner,21.1,1248.0,15,6875.0,2.636339669639367,maruti,0,medium,high,0,1650000,387911.1913123845
tata tiago 1.2 revotron xz,2017,409999,60000,petrol,individual,manual,first owner,23.84,1199.0,9,6000.0,6.833202779953668,tata,0,medium,high,1,540000,344393.97836166923
chevrolet spark 1.0 lt option pack w/ airbag,2009,200000,30000,petrol,individual,manual,first owner,16.5,995.0,17,1666.6666666666667,6.666444451851605,chevrolet,0,small,medium,1,510000,268349.6296296296
skoda rapid 1.5 tdi ambition bsiv,2018,900000,35000,diesel,individual,manual,first owner,21.13,1498.0,8,3888.8888888888887,25.713551041398816,skoda,0,medium,high,1,280000,591442.8142857143
maruti 800 std,2003,50000,50000,petrol,individual,manual,third owner,16.1,796.0,23,2083.3333333333335,0.999980000399992,maruti,0,small,medium,0,1150000,387911.1913123845
renault duster 110ps diesel rxz,2012,450000,100000,diesel,individual,manual,first owner,19.01,1461.0,14,6666.666666666667,4.4999550004499955,renault,0,medium,medium,1,1400000,449694.1359223301
mahindra xuv500 w8 4wd,2012,650000,80000,diesel,individual,manual,third owner,15.1,2179.0,14,5333.333333333333,8.124898438769515,mahindra,0,premium,medium,0,1120000,616710.4889196676
volkswagen crosspolo 1.5 tdi,2014,300000,84000,diesel,individual,manual,second owner,20.14,1498.0,12,6461.538461538462,3.5713860549279177,volkswagen,0,medium,high,0,1008000,489574.6954022989
ford fiesta 1.5 tdci ambiente,2014,425000,60000,diesel,individual,manual,first owner,25.01,1498.0,12,4615.384615384615,7.083215279745337,ford,0,medium,very_high,1,720000,504376.6925207756
maruti zen vxi,1998,55000,50000,petrol,individual,manual,second owner,17.3,993.0,28,1724.1379310344828,1.0999780004399913,maruti,0,small,medium,0,1400000,387911.1913123845
hyundai i10 magna 1.2 itech se,2011,200000,60000,petrol,individual,manual,second owner,20.36,1197.0,15,3750.0,3.3332777787036885,hyundai,0,medium,high,0,900000,450973.4849921011
mahindra xuv500 w10 2wd,2015,975000,100000,diesel,individual,manual,first owner,16.0,2179.0,11,8333.333333333334,9.74990250097499,mahindra,0,premium,medium,1,1100000,616710.4889196676
mahindra bolero 2011-2019 slx,2013,450000,70000,diesel,individual,manual,first owner,15.96,2523.0,13,5000.0,6.428479593148669,mahindra,0,premium,medium,1,910000,616710.4889196676
mahindra bolero 2011-2019 zlx,2014,600000,82500,diesel,individual,manual,second owner,15.96,2523.0,12,6346.153846153846,7.272639119525824,mahindra,0,premium,medium,0,990000,616710.4889196676
mahindra bolero 2011-2019 plus ac,2014,550000,76000,diesel,individual,manual,first owner,15.96,2523.0,12,5846.153846153846,7.236746884909409,mahindra,0,premium,medium,1,912000,616710.4889196676
tata indica vista terra quadrajet 1.3l bs iv,2011,180000,87000,diesel,individual,manual,first owner,18.0,1248.0,15,5437.5,2.0689417363018814,tata,0,medium,medium,1,1305000,344393.97836166923
mahindra xylo e4,2010,300000,120000,diesel,individual,manual,first owner,14.0,2498.0,16,7058.823529411765,2.4999791668402764,mahindra,0,premium,low,1,1920000,616710.4889196676
tata zest revotron 1.2t xm,2016,350000,70000,petrol,individual,manual,second owner,17.57,1193.0,10,6363.636363636364,4.999928572448965,tata,0,medium,medium,0,700000,344393.97836166923
maruti swift dzire vdi,2014,465000,90000,diesel,individual,manual,first owner,23.4,1248.0,12,6923.076923076923,5.166609259897112,maruti,0,medium,high,1,1080000,387911.1913123845
tata manza aura (abs) quadrajet bs iv,2010,200000,188000,diesel,individual,manual,second owner,21.12,1248.0,16,11058.823529411764,1.0638241285950607,tata,0,medium,high,0,3008000,344393.97836166923
chevrolet enjoy tcdi ls 8 seater,2014,350000,120000,diesel,individual,manual,second owner,18.2,1248.0,12,9230.76923076923,2.916642361313656,chevrolet,0,medium,medium,0,1440000,268349.6296296296
honda city i vtec v,2015,650000,80000,petrol,individual,manual,first owner,17.4,1497.0,11,6666.666666666667,8.124898438769515,honda,0,medium,medium,1,880000,573563.908839779
hyundai i10 magna,2010,150000,123278,petrol,individual,manual,second owner,20.36,1197.0,16,7251.64705882353,1.2167522449078918,hyundai,0,medium,high,0,1972448,450973.4849921011
honda city i dtec v,2014,560000,100000,diesel,individual,manual,second owner,26.0,1498.0,12,7692.307692307692,5.5999440005599945,honda,0,medium,very_high,0,1200000,573563.908839779
hyundai i20 active 1.4 sx with avn,2015,625000,90000,diesel,individual,manual,first owner,21.19,1396.0,11,7500.0,6.944367284807947,hyundai,0,medium,high,1,990000,450973.4849921011
ford figo diesel titanium,2012,220000,110000,diesel,individual,manual,first owner,20.0,1399.0,14,7333.333333333333,1.9999818183471059,ford,0,medium,high,1,1540000,504376.6925207756
ford figo diesel celebration edition,2013,250000,110000,diesel,individual,manual,first owner,20.0,1399.0,13,7857.142857142857,2.2727066117580748,ford,0,medium,high,1,1430000,504376.6925207756
tata zest quadrajet 1.3 xt,2018,575000,70000,diesel,individual,manual,first owner,20.65,1248.0,8,7777.777777777777,8.2141683690233,tata,0,medium,high,1,560000,344393.97836166923
mahindra xuv500 w8 awd,2015,1050000,65000,diesel,individual,manual,first owner,15.1,2179.0,11,5416.666666666667,16.153597636959432,mahindra,0,premium,medium,1,715000,616710.4889196676
jaguar xf 2.2 litre luxury,2015,3000000,70000,diesel,individual,automatic,second owner,16.36,2179.0,11,5833.333333333333,42.85653062099113,jaguar,1,premium,medium,0,770000,2748250.0
tata new safari dicor 2.2 lx 4x2,2012,200000,90000,diesel,individual,manual,third owner,11.57,2179.0,14,6000.0,2.222197531138543,tata,0,premium,low,0,1260000,344393.97836166923
maruti alto 800 vxi,2016,262000,50000,petrol,individual,manual,first owner,22.74,796.0,10,4545.454545454545,5.239895202095958,maruti,0,small,high,1,500000,387911.1913123845
hyundai eon era plus,2018,299000,33000,petrol,individual,manual,first owner,21.1,814.0,8,3666.6666666666665,9.060331505105905,hyundai,0,small,high,1,264000,450973.4849921011
maruti alto 800 lxi,2015,250000,26500,petrol,individual,manual,first owner,22.74,796.0,11,2208.3333333333335,9.43360627900834,maruti,0,small,high,1,291500,387911.1913123845
hyundai santro xing gls,2011,140000,60000,petrol,individual,manual,fourth & above owner,17.92,1086.0,15,3750.0,2.333294445092582,hyundai,0,medium,medium,0,900000,450973.4849921011
maruti swift dzire vdi,2013,360000,70000,diesel,individual,manual,third owner,23.4,1248.0,13,5000.0,5.1427836745189355,maruti,0,medium,high,0,910000,387911.1913123845
datsun go a,2015,210000,80000,petrol,individual,manual,first owner,20.63,1198.0,11,6666.666666666667,2.6249671879101513,datsun,0,medium,high,1,880000,316017.49122807017
hyundai i20 1.4 sportz,2017,600000,60000,diesel,individual,manual,first owner,22.54,1396.0,9,6000.0,9.999833336111065,hyundai,0,medium,high,1,540000,450973.4849921011
skoda fabia 1.2l diesel ambiente,2011,210000,100000,diesel,individual,manual,first owner,19.5,1199.0,15,6250.0,2.099979000209998,skoda,0,medium,medium,1,1500000,591442.8142857143
volkswagen vento diesel comfortline,2011,300000,80000,diesel,individual,manual,second owner,20.54,1598.0,15,5000.0,3.74995312558593,volkswagen,0,large,high,0,1200000,489574.6954022989
hyundai grand i10 asta,2016,450000,35000,petrol,individual,manual,first owner,18.9,1197.0,10,3181.818181818182,12.856775520699408,hyundai,0,medium,medium,1,350000,450973.4849921011
ford endeavour 3.2 titanium at 4x4,2018,3200000,35000,diesel,individual,automatic,first owner,10.91,3198.0,8,3888.8888888888887,91.4259592583069,ford,0,premium,low,1,280000,504376.6925207756
hyundai grand i10 1.2 kappa sportz bsiv,2019,550000,10000,petrol,individual,manual,first owner,18.9,1197.0,7,1250.0,54.99450054994501,hyundai,0,medium,medium,1,70000,450973.4849921011
tata indica vista aura 1.3 quadrajet (abs),2011,100000,80000,diesel,individual,manual,first owner,18.0,1248.0,15,5000.0,1.2499843751953101,tata,0,medium,medium,1,1200000,344393.97836166923
hyundai eon era plus,2012,185000,50000,petrol,individual,manual,second owner,21.1,814.0,14,3333.3333333333335,3.6999260014799704,hyundai,0,small,high,0,700000,450973.4849921011
maruti wagon r lx bsiii,2006,80000,90000,petrol,individual,manual,second owner,17.3,1061.0,20,4285.714285714285,0.8888790124554171,maruti,0,medium,medium,0,1800000,387911.1913123845
maruti alto 800 vxi,2017,295000,80000,petrol,individual,manual,first owner,24.7,796.0,9,8000.0,3.6874539068261645,maruti,0,small,high,1,720000,387911.1913123845
renault kwid climber 1.0 mt,2017,360000,25000,petrol,individual,manual,first owner,23.01,999.0,9,2500.0,14.399424023039078,renault,0,small,high,1,225000,449694.1359223301
maruti alto k10 2010-2014 vxi,2014,210000,70000,petrol,individual,manual,first owner,20.92,998.0,12,5384.615384615385,2.999957143469379,maruti,0,small,high,1,840000,387911.1913123845
hyundai elite i20 petrol cvt magna executive,2019,585000,80000,petrol,individual,automatic,first owner,17.4,1197.0,7,10000.0,7.312408594892564,hyundai,0,medium,medium,1,560000,450973.4849921011
volkswagen polo select 1.5 tdi highline,2016,560000,50000,diesel,individual,manual,first owner,20.14,1498.0,10,4545.454545454545,11.19977600447991,volkswagen,0,medium,high,1,500000,489574.6954022989
honda city i dtec s,2015,600000,70000,diesel,individual,manual,first owner,26.0,1498.0,11,5833.333333333333,8.571306124198225,honda,0,medium,very_high,1,770000,573563.908839779
datsun go t bsiv,2017,330000,60000,petrol,individual,manual,first owner,20.63,1198.0,9,6000.0,5.499908334861086,datsun,0,medium,high,1,540000,316017.49122807017
hyundai verna vtvt 1.6 sx,2019,990000,15000,petrol,individual,manual,first owner,17.0,1591.0,7,1875.0,65.99560029331379,hyundai,0,large,medium,1,105000,450973.4849921011
toyota etios diesel trd sportivo,2012,300000,90000,diesel,individual,manual,first owner,23.59,1364.0,14,6000.0,3.3332962967078146,toyota,0,medium,high,1,1260000,889490.1344537815
tata nexon 1.2 revotron xm,2018,650000,28000,petrol,individual,manual,first owner,17.0,1198.0,8,3111.1111111111113,23.21345666226206,tata,0,medium,medium,1,224000,344393.97836166923
hyundai elite i20 sportz plus cvt bsiv,2019,695000,20000,petrol,individual,automatic,first owner,17.4,1197.0,7,2500.0,34.74826258687066,hyundai,0,medium,medium,1,140000,450973.4849921011
hyundai grand i10 crdi magna,2014,300000,60000,diesel,individual,manual,first owner,24.0,1120.0,12,4615.384615384615,4.9999166680555325,hyundai,0,medium,high,1,720000,450973.4849921011
maruti alto 800 lxi,2015,270000,22000,petrol,individual,manual,first owner,22.74,796.0,11,1833.3333333333333,12.272169446843325,maruti,0,small,high,1,242000,387911.1913123845
tata new safari dicor 2.2 ex 4x2,2010,185000,70000,diesel,individual,manual,second owner,11.57,2179.0,16,4117.64705882353,2.642819388294453,tata,0,premium,low,0,1120000,344393.97836166923
chevrolet sail hatchback lt abs,2013,200000,80000,diesel,individual,manual,first owner,22.1,1248.0,13,5714.285714285715,2.4999687503906203,chevrolet,0,medium,high,1,1040000,268349.6296296296
maruti wagon r lxi cng optional,2019,459999,35000,cng,individual,manual,first owner,26.6,998.0,7,4375.0,13.14245307276935,maruti,0,small,very_high,1,245000,387911.1913123845
tata nexon 1.5 revotorq xz plus dual tone,2018,860000,60000,diesel,individual,manual,first owner,21.5,1497.0,8,6666.666666666667,14.33309444842586,tata,0,medium,high,1,480000,344393.97836166923
tata tiago 1.2 revotron xe,2018,400000,20000,petrol,individual,manual,first owner,23.84,1199.0,8,2222.222222222222,19.999000049997502,tata,0,medium,high,1,160000,344393.97836166923
maruti ritz vdi,2013,240000,142000,diesel,individual,manual,second owner,23.2,1248.0,13,10142.857142857143,1.6901289427539243,maruti,0,medium,high,0,1846000,387911.1913123845
maruti swift dzire zdi,2015,570000,72000,diesel,individual,manual,first owner,26.59,1248.0,11,6000.0,7.916556714490077,maruti,0,medium,very_high,1,792000,387911.1913123845
ford ecosport 1.5 diesel titanium bsiv,2018,850000,90000,diesel,individual,manual,first owner,23.0,1498.0,8,10000.0,9.444339507338807,ford,0,medium,high,1,720000,504376.6925207756
ford figo diesel titanium,2011,155000,80000,diesel,individual,manual,third owner,20.0,1399.0,15,5000.0,1.9374757815527306,ford,0,medium,high,0,1200000,504376.6925207756
hyundai i20 1.4 crdi asta,2011,270000,125000,diesel,individual,manual,first owner,23.0,1396.0,15,7812.5,2.159982720138239,hyundai,0,medium,high,1,1875000,450973.4849921011
maruti ciaz zxi plus,2015,610000,33000,petrol,individual,manual,first owner,20.73,1373.0,11,2750.0,18.484288354898336,maruti,0,medium,high,1,363000,387911.1913123845
hyundai creta 1.6 crdi sx option,2015,1000000,50000,diesel,individual,manual,first owner,19.67,1582.0,11,4166.666666666667,19.99960000799984,hyundai,0,large,medium,1,550000,450973.4849921011
mahindra scorpio lx,2012,450000,120000,diesel,individual,manual,second owner,12.05,2179.0,14,8000.0,3.7499687502604147,mahindra,0,premium,low,0,1680000,616710.4889196676
hyundai xcent 1.2 crdi e,2018,500000,35000,diesel,individual,manual,first owner,25.4,1186.0,8,3888.8888888888887,14.285306134110455,hyundai,0,medium,very_high,1,280000,450973.4849921011
honda amaze s diesel bsiv,2018,700000,43000,diesel,individual,manual,first owner,27.4,1498.0,8,4777.777777777777,16.278691193228063,honda,0,medium,very_high,1,344000,573563.908839779
maruti alto lxi,2007,135000,60000,petrol,individual,manual,first owner,19.7,796.0,19,3000.0,2.2499625006249895,maruti,0,small,medium,1,1140000,387911.1913123845
mahindra scorpio lx,2012,430000,148000,diesel,individual,manual,second owner,12.05,2179.0,14,9866.666666666666,2.905385774420443,mahindra,0,premium,low,0,2072000,616710.4889196676
hyundai verna 1.6 sx crdi (o),2014,625000,70000,diesel,individual,manual,second owner,22.32,1582.0,12,5384.615384615385,8.928443879373152,hyundai,0,large,high,0,840000,450973.4849921011
nissan sunny xl,2011,280000,96000,petrol,individual,manual,first owner,16.95,1498.0,15,6000.0,2.9166362850386975,nissan,0,medium,medium,1,1440000,456616.38356164383
mahindra scorpio 1.99 s6 plus,2015,800000,70000,diesel,individual,manual,first owner,15.4,1997.0,11,5833.333333333333,11.428408165597634,mahindra,0,large,medium,1,770000,616710.4889196676
maruti ritz vdi,2012,220000,70000,diesel,individual,manual,second owner,23.2,1248.0,14,4666.666666666667,3.1428122455393495,maruti,0,medium,high,0,980000,387911.1913123845
maruti ignis 1.2 alpha bsiv,2017,620000,18484,petrol,individual,manual,first owner,20.89,1197.0,9,1848.4,33.54070868271572,maruti,0,medium,high,1,166356,387911.1913123845
tata safari dicor 2.2 ex 4x2,2011,300000,70000,diesel,individual,manual,first owner,13.93,2179.0,15,4375.0,4.2856530620991125,tata,0,premium,low,1,1050000,344393.97836166923
maruti alto lx,2010,180000,25000,petrol,individual,manual,second owner,19.7,796.0,16,1470.5882352941176,7.199712011519539,maruti,0,small,medium,0,400000,387911.1913123845
volkswagen polo diesel highline 1.2l,2013,250000,120000,diesel,individual,manual,third owner,22.07,1199.0,13,8571.42857142857,2.083315972366897,volkswagen,0,medium,high,0,1560000,489574.6954022989
maruti swift dzire lxi,2017,480000,55000,petrol,individual,manual,first owner,20.85,1197.0,9,5500.0,8.727114052471773,maruti,0,medium,high,1,495000,387911.1913123845
ford ecosport 1.5 petrol titanium bsiv,2019,885000,10000,petrol,individual,manual,second owner,17.0,1497.0,7,1250.0,88.4911508849115,ford,0,medium,medium,0,70000,504376.6925207756
mahindra kuv 100 d75 k8,2020,550000,60000,diesel,individual,manual,first owner,25.32,1198.0,6,8571.42857142857,9.166513891435143,mahindra,0,medium,very_high,1,360000,616710.4889196676
maruti swift dzire zdi plus,2018,800000,30000,diesel,individual,manual,first owner,28.4,1248.0,8,3333.3333333333335,26.66577780740642,maruti,0,medium,very_high,1,240000,387911.1913123845
hyundai santro xing gls,2013,180000,65000,petrol,individual,manual,first owner,17.92,1086.0,13,4642.857142857143,2.7691881663359026,hyundai,0,medium,medium,1,845000,450973.4849921011
maruti estilo lxi,2010,200000,27000,petrol,individual,manual,first owner,19.462816502829902,1430.789693178433,16,1588.235294117647,7.407133069145587,maruti,0,medium,medium,1,432000,387911.1913123845
hyundai i20 sportz 1.4 crdi,2012,380000,50000,diesel,individual,manual,second owner,21.9,1396.0,14,3333.3333333333335,7.59984800303994,hyundai,0,medium,high,0,700000,450973.4849921011
tata tiago nrg petrol amt,2019,520000,2560,petrol,individual,automatic,first owner,24.0,1199.0,7,320.0,203.0456852791878,tata,0,medium,high,1,17920,344393.97836166923
maruti alto lx,2004,90000,60000,petrol,individual,manual,first owner,19.7,796.0,22,2608.695652173913,1.4999750004166597,maruti,0,small,medium,1,1320000,387911.1913123845
maruti wagon r vxi bs iv,2016,330000,80000,petrol,individual,manual,second owner,20.51,998.0,10,7272.727272727273,4.124948438144523,maruti,0,small,high,0,800000,387911.1913123845
